alpha,metric,group,data,opt
0.3,hr,25-34,0.5,ETDopt
0.3,hr,35-44,nan,ETDopt
0.3,hr,45-49,nan,ETDopt
0.3,hr,50-55,nan,ETDopt
0.3,hr,56+,nan,ETDopt
0.3,recall,Overall,0.017857142857142856,ETDopt
0.3,recall,Male,0.05,ETDopt
0.3,recall,Female,0.0,ETDopt
0.3,recall,Under 18,0.0,ETDopt
0.3,recall,18-24,0.0,ETDopt
0.3,recall,25-34,0.125,ETDopt
0.3,recall,35-44,nan,ETDopt
0.3,recall,45-49,nan,ETDopt
0.3,recall,50-55,nan,ETDopt
0.3,recall,56+,nan,ETDopt
0.3,precision,Overall,0.0071428571428571435,ETDopt
0.3,precision,Male,0.02,ETDopt
0.3,precision,Female,0.0,ETDopt
0.3,precision,Under 18,0.0,ETDopt
0.3,precision,18-24,0.0,ETDopt
0.3,precision,25-34,0.05,ETDopt
0.3,precision,35-44,nan,ETDopt
0.3,precision,45-49,nan,ETDopt
0.3,precision,50-55,nan,ETDopt
0.3,precision,56+,nan,ETDopt
0.3,LIR,Overall,0.05371027140486985,ETDopt
0.3,LIR,Male,0.05558456187235629,ETDopt
0.3,LIR,Female,0.04796665394153754,ETDopt
0.3,LIR,Under 18,0.04711898380768372,ETDopt
0.3,LIR,18-24,0.05930704435227892,ETDopt
0.3,LIR,25-34,0.05132326078027667,ETDopt
0.3,LIR,35-44,0.04620533516934461,ETDopt
0.3,LIR,45-49,0.06104135862435742,ETDopt
0.3,LIR,50-55,0.033651337902266626,ETDopt
0.3,LIR,56+,0.0651285095701451,ETDopt
0.3,SEP,Overall,0.8579139920241157,ETDopt
0.3,SEP,Male,0.8568317912367743,ETDopt
0.3,SEP,Female,0.8598849049984021,ETDopt
0.3,SEP,Under 18,0.8594057219539476,ETDopt
0.3,SEP,18-24,0.8570254366748382,ETDopt
0.3,SEP,25-34,0.8571437459365256,ETDopt
0.3,SEP,35-44,0.8536231608351428,ETDopt
0.3,SEP,45-49,0.8623519436065962,ETDopt
0.3,SEP,50-55,0.8545897775491998,ETDopt
0.3,SEP,56+,0.8657160660968987,ETDopt
0.3,ETD,Overall,0.31014281594803383,ETDopt
0.3,ETD,Male,0.31100217864923746,ETDopt
0.3,ETD,Female,0.3113970423982486,ETDopt
0.3,ETD,Under 18,0.31045494313210853,ETDopt
0.3,ETD,18-24,0.3118921308576481,ETDopt
0.3,ETD,25-34,0.31105324074074076,ETDopt
0.3,ETD,35-44,0.30890804597701144,ETDopt
0.3,ETD,45-49,0.30801687763713076,ETDopt
0.3,ETD,50-55,0.30555555555555564,ETDopt
0.3,ETD,56+,0.30718954248366004,ETDopt
0.35,ndcg,Overall,0.03571428571428571,ETDopt
0.35,ndcg,Male,0.1,ETDopt
0.35,ndcg,Female,0.0,ETDopt
0.35,ndcg,Under 18,0.0,ETDopt
0.35,ndcg,18-24,0.0,ETDopt
0.35,ndcg,25-34,0.25,ETDopt
0.35,ndcg,35-44,nan,ETDopt
0.35,ndcg,45-49,nan,ETDopt
0.35,ndcg,50-55,nan,ETDopt
0.35,ndcg,56+,nan,ETDopt
0.35,hr,Overall,0.07142857142857142,ETDopt
0.35,hr,Male,0.2,ETDopt
0.35,hr,Female,0.0,ETDopt
0.35,hr,Under 18,0.0,ETDopt
0.35,hr,18-24,0.0,ETDopt
0.35,hr,25-34,0.5,ETDopt
0.35,hr,35-44,nan,ETDopt
0.35,hr,45-49,nan,ETDopt
0.35,hr,50-55,nan,ETDopt
0.35,hr,56+,nan,ETDopt
0.35,recall,Overall,0.017857142857142856,ETDopt
0.35,recall,Male,0.05,ETDopt
0.35,recall,Female,0.0,ETDopt
0.35,recall,Under 18,0.0,ETDopt
0.35,recall,18-24,0.0,ETDopt
0.35,recall,25-34,0.125,ETDopt
0.35,recall,35-44,nan,ETDopt
0.35,recall,45-49,nan,ETDopt
0.35,recall,50-55,nan,ETDopt
0.35,recall,56+,nan,ETDopt
0.35,precision,Overall,0.0071428571428571435,ETDopt
0.35,precision,Male,0.02,ETDopt
0.35,precision,Female,0.0,ETDopt
0.35,precision,Under 18,0.0,ETDopt
0.35,precision,18-24,0.0,ETDopt
0.35,precision,25-34,0.05,ETDopt
0.35,precision,35-44,nan,ETDopt
0.35,precision,45-49,nan,ETDopt
0.35,precision,50-55,nan,ETDopt
0.35,precision,56+,nan,ETDopt
0.35,LIR,Overall,0.05356625432893582,ETDopt
0.35,LIR,Male,0.05539354831131481,ETDopt
0.35,LIR,Female,0.04796665394153754,ETDopt
0.35,LIR,Under 18,0.047118445117281534,ETDopt
0.35,LIR,18-24,0.05899994204953344,ETDopt
0.35,LIR,25-34,0.0513007788889215,ETDopt
0.35,LIR,35-44,0.04620533516934461,ETDopt
0.35,LIR,45-49,0.06104135862435742,ETDopt
0.35,LIR,50-55,0.033651337902266626,ETDopt
0.35,LIR,56+,0.0651285095701451,ETDopt
0.35,SEP,Overall,0.8584200806491523,ETDopt
0.35,SEP,Male,0.8573520584621791,ETDopt
0.35,SEP,Female,0.8601867228980096,ETDopt
0.35,SEP,Under 18,0.859709598493629,ETDopt
0.35,SEP,18-24,0.8574580120151687,ETDopt
0.35,SEP,25-34,0.8577656292833222,ETDopt
0.35,SEP,35-44,0.8545075363888923,ETDopt
0.35,SEP,45-49,0.8627187272487543,ETDopt
0.35,SEP,50-55,0.8546563677651762,ETDopt
0.35,SEP,56+,0.8668170663173315,ETDopt
0.35,ETD,Overall,0.31178193628678535,ETDopt
0.35,ETD,Male,0.31263616557734214,ETDopt
0.35,ETD,Female,0.3126479917794755,ETDopt
0.35,ETD,Under 18,0.31176727909011376,ETDopt
0.35,ETD,18-24,0.3135622359760291,ETDopt
0.35,ETD,25-34,0.31221064814814814,ETDopt
0.35,ETD,35-44,0.31202107279693486,ETDopt
