alpha,metric,group,data,opt
0.25,ndcg,35-44,nan,ETD_LIR_opt
0.25,ndcg,45-49,nan,ETD_LIR_opt
0.25,ndcg,50-55,nan,ETD_LIR_opt
0.25,ndcg,56+,nan,ETD_LIR_opt
0.25,hr,Overall,0.07142857142857142,ETD_LIR_opt
0.25,hr,Male,0.2,ETD_LIR_opt
0.25,hr,Female,0.0,ETD_LIR_opt
0.25,hr,Under 18,0.0,ETD_LIR_opt
0.25,hr,18-24,0.0,ETD_LIR_opt
0.25,hr,25-34,0.5,ETD_LIR_opt
0.25,hr,35-44,nan,ETD_LIR_opt
0.25,hr,45-49,nan,ETD_LIR_opt
0.25,hr,50-55,nan,ETD_LIR_opt
0.25,hr,56+,nan,ETD_LIR_opt
0.25,recall,Overall,0.017857142857142856,ETD_LIR_opt
0.25,recall,Male,0.05,ETD_LIR_opt
0.25,recall,Female,0.0,ETD_LIR_opt
0.25,recall,Under 18,0.0,ETD_LIR_opt
0.25,recall,18-24,0.0,ETD_LIR_opt
0.25,recall,25-34,0.125,ETD_LIR_opt
0.25,recall,35-44,nan,ETD_LIR_opt
0.25,recall,45-49,nan,ETD_LIR_opt
0.25,recall,50-55,nan,ETD_LIR_opt
0.25,recall,56+,nan,ETD_LIR_opt
0.25,precision,Overall,0.0071428571428571435,ETD_LIR_opt
0.25,precision,Male,0.02,ETD_LIR_opt
0.25,precision,Female,0.0,ETD_LIR_opt
0.25,precision,Under 18,0.0,ETD_LIR_opt
0.25,precision,18-24,0.0,ETD_LIR_opt
0.25,precision,25-34,0.05,ETD_LIR_opt
0.25,precision,35-44,nan,ETD_LIR_opt
0.25,precision,45-49,nan,ETD_LIR_opt
0.25,precision,50-55,nan,ETD_LIR_opt
0.25,precision,56+,nan,ETD_LIR_opt
0.25,LIR,Overall,0.08799103315606088,ETD_LIR_opt
0.25,LIR,Male,0.08947657143317121,ETD_LIR_opt
0.25,LIR,Female,0.08343871656539813,ETD_LIR_opt
0.25,LIR,Under 18,0.07806239846107049,ETD_LIR_opt
0.25,LIR,18-24,0.09560633739550836,ETD_LIR_opt
0.25,LIR,25-34,0.08869738601531134,ETD_LIR_opt
0.25,LIR,35-44,0.07080021504764149,ETD_LIR_opt
0.25,LIR,45-49,0.08186908238797501,ETD_LIR_opt
0.25,LIR,50-55,0.045659018017067544,ETD_LIR_opt
0.25,LIR,56+,0.08173952359000267,ETD_LIR_opt
0.25,SEP,Overall,0.85766937312347,ETD_LIR_opt
0.25,SEP,Male,0.8566329678028072,ETD_LIR_opt
0.25,SEP,Female,0.859699221974083,ETD_LIR_opt
0.25,SEP,Under 18,0.8592918865300938,ETD_LIR_opt
0.25,SEP,18-24,0.8568929566551805,ETD_LIR_opt
0.25,SEP,25-34,0.856838913570152,ETD_LIR_opt
0.25,SEP,35-44,0.8530026208684773,ETD_LIR_opt
0.25,SEP,45-49,0.8611503600541189,ETD_LIR_opt
0.25,SEP,50-55,0.8545897775491998,ETD_LIR_opt
0.25,SEP,56+,0.8658616276631668,ETD_LIR_opt
0.25,ETD,Overall,0.3094826147004811,ETD_LIR_opt
0.25,ETD,Male,0.31039863392804573,ETD_LIR_opt
0.25,ETD,Female,0.31077156770763525,ETD_LIR_opt
0.25,ETD,Under 18,0.30993000874890636,ETD_LIR_opt
0.25,ETD,18-24,0.31132724236172515,ETD_LIR_opt
0.25,ETD,25-34,0.31047453703703703,ETD_LIR_opt
0.25,ETD,35-44,0.30723180076628354,ETD_LIR_opt
0.25,ETD,45-49,0.3066104078762306,ETD_LIR_opt
0.25,ETD,50-55,0.30555555555555564,ETD_LIR_opt
0.25,ETD,56+,0.30718954248366004,ETD_LIR_opt
0.3,ndcg,Overall,0.03571428571428571,ETD_LIR_opt
0.3,ndcg,Male,0.1,ETD_LIR_opt
0.3,ndcg,Female,0.0,ETD_LIR_opt
0.3,ndcg,Under 18,0.0,ETD_LIR_opt
