alpha,metric,group,data,opt
0.1,precision,Female,0.027169505271695052,baseline
0.1,precision,Under 18,0.028254847645429366,baseline
0.1,precision,18-24,0.026922219745932698,baseline
0.1,precision,25-34,0.028296943231441052,baseline
0.1,precision,35-44,0.026797385620915035,baseline
0.1,precision,45-49,0.03717948717948718,baseline
0.1,precision,50-55,0.019999999999999997,baseline
0.1,precision,56+,0.007352941176470588,baseline
0.1,LIR,Overall,0.08477474180158501,baseline
0.1,LIR,Male,0.08550654404147733,baseline
0.1,LIR,Female,0.08253219071483277,baseline
0.1,LIR,Under 18,0.07854253022436411,baseline
0.1,LIR,18-24,0.09222838832073502,baseline
0.1,LIR,25-34,0.08066242197550584,baseline
0.1,LIR,35-44,0.07825418425606126,baseline
0.1,LIR,45-49,0.06629527505811258,baseline
0.1,LIR,50-55,0.06298937577728533,baseline
0.1,LIR,56+,0.04217382825548745,baseline
0.1,SEP,Overall,0.7898733498863826,baseline
0.1,SEP,Male,0.7897462514940934,baseline
0.1,SEP,Female,0.7891885875098725,baseline
0.1,SEP,Under 18,0.7885941670002047,baseline
0.1,SEP,18-24,0.789753034664713,baseline
0.1,SEP,25-34,0.7904032448559327,baseline
0.1,SEP,35-44,0.7898590371583436,baseline
0.1,SEP,45-49,0.7980110828655317,baseline
0.1,SEP,50-55,0.7772976143629678,baseline
0.1,SEP,56+,0.7896628129144593,baseline
0.1,ETD,Overall,0.1303100669307472,baseline
0.1,ETD,Male,0.13058646882176297,baseline
0.1,ETD,Female,0.12911584684805436,baseline
0.1,ETD,Under 18,0.13066491688538934,baseline
0.1,ETD,18-24,0.13036644071126832,baseline
0.1,ETD,25-34,0.12948495370370372,baseline
0.1,ETD,35-44,0.1305076628352491,baseline
0.1,ETD,45-49,0.12517580872011247,baseline
0.1,ETD,50-55,0.12896825396825398,baseline
0.1,ETD,56+,0.13398692810457516,baseline
0.15,ndcg,Overall,0.08595733393433348,baseline
0.15,ndcg,Male,0.08677785426956099,baseline
0.15,ndcg,Female,0.08770015418309048,baseline
0.15,ndcg,Under 18,0.09112090797937661,baseline
0.15,ndcg,18-24,0.08413522221292175,baseline
0.15,ndcg,25-34,0.08856266080725367,baseline
0.15,ndcg,35-44,0.0950809658115496,baseline
0.15,ndcg,45-49,0.10430245682486514,baseline
0.15,ndcg,50-55,0.043126916424289,baseline
0.15,ndcg,56+,0.032256270641430454,baseline
0.15,hr,Overall,0.18183068564747953,baseline
