dataset,model,role,optimized_metric,alpha,ndcg,hr,precision,recall,LIR,SEP,ETD,ndcg_delta_pct,hr_delta_pct,precision_delta_pct,recall_delta_pct,LIR_delta_pct,SEP_delta_pct,ETD_delta_pct,ndcg_retention_pct,optimized_metric_gain_pct,sweep_protocol,ndcg_scope
LastFM,PGPR,main,SEP,0.1,0.03077577926340458,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0005548495942232323,0.7682648159865161,0.1655722754217834,-0.4170351340105652,0.0,0.0,0.0,-12.82655373858496,35.0627858616846,3.4276490695034223,99.58296486598942,35.0627858616846,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,SEP,0.15,0.03076582945799339,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0005548495942232323,0.7682648159865161,0.1655722754217834,-0.4492302935288798,0.0,0.0,0.0,-12.82655373858496,35.0627858616846,3.4276490695034223,99.55076970647112,35.0627858616846,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,SEP,0.2,0.030657574647585385,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0005548495942232323,0.7682648159865161,0.1655722754217834,-0.7995166303643454,0.0,0.0,0.0,-12.82655373858496,35.0627858616846,3.4276490695034223,99.20048336963565,35.0627858616846,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,SEP,0.25,0.030674391985272748,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0005548495942232323,0.7682648159865161,0.1655722754217834,-0.7450998003719508,0.0,0.0,0.0,-12.82655373858496,35.0627858616846,3.4276490695034223,99.25490019962805,35.0627858616846,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,SEP,0.3,0.030629892031075315,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0005548495942232323,0.7682648159865161,0.1655722754217834,-0.8890908700197144,0.0,0.0,0.0,-12.82655373858496,35.0627858616846,3.4276490695034223,99.11090912998029,35.0627858616846,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,SEP,0.35,0.03070590426970109,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0005548495942232323,0.7682648159865161,0.1655722754217834,-0.6431336832440498,0.0,0.0,0.0,-12.82655373858496,35.0627858616846,3.4276490695034223,99.35686631675595,35.0627858616846,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,SEP,0.4,0.030428266978625194,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0005548495942232323,0.7682648159865161,0.1655722754217834,-1.5415006869213743,0.0,0.0,0.0,-12.82655373858496,35.0627858616846,3.4276490695034223,98.45849931307863,35.0627858616846,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,SEP,0.45,0.030275027383992705,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0005548495942232323,0.7682648159865161,0.1655722754217834,-2.037346885900039,0.0,0.0,0.0,-12.82655373858496,35.0627858616846,3.4276490695034223,97.96265311409996,35.0627858616846,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,SEP,0.5,0.030170535366306483,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0005548495942232323,0.7682648159865161,0.1655722754217834,-2.3754577371952545,0.0,0.0,0.0,-12.82655373858496,35.0627858616846,3.4276490695034223,97.62454226280475,35.0627858616846,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,SEP,0.55,0.030052349602044302,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0005548495942232323,0.7682648159865161,0.1655722754217834,-2.7578782344781856,0.0,0.0,0.0,-12.82655373858496,35.0627858616846,3.4276490695034223,97.24212176552182,35.0627858616846,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,SEP,0.6,0.029910788274313687,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0005548495942232323,0.7682648159865161,0.1655722754217834,-3.2159363913529817,0.0,0.0,0.0,-12.82655373858496,35.0627858616846,3.4276490695034223,96.78406360864702,35.0627858616846,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,SEP,0.65,0.029745164336323834,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0005548495942232323,0.7682648159865161,0.1655722754217834,-3.7518553247663915,0.0,0.0,0.0,-12.82655373858496,35.0627858616846,3.4276490695034223,96.2481446752336,35.0627858616846,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,SEP,0.7,0.029610232015511093,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0005548495942232323,0.7682648159865161,0.1655722754217834,-4.18846362143297,0.0,0.0,0.0,-12.82655373858496,35.0627858616846,3.4276490695034223,95.81153637856703,35.0627858616846,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,SEP,0.75,0.029398163363283773,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0005548495942232323,0.7682648159865161,0.1655722754217834,-4.874666396777243,0.0,0.0,0.0,-12.82655373858496,35.0627858616846,3.4276490695034223,95.12533360322276,35.0627858616846,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,SEP,0.8,0.029158986999698884,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0005548495942232323,0.7682648159865161,0.1655722754217834,-5.648583158000276,0.0,0.0,0.0,-12.82655373858496,35.0627858616846,3.4276490695034223,94.35141684199972,35.0627858616846,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,SEP,0.85,0.028927629645666537,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0005548495942232323,0.7682648159865161,0.1655722754217834,-6.397199498821495,0.0,0.0,0.0,-12.82655373858496,35.0627858616846,3.4276490695034223,93.6028005011785,35.0627858616846,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,SEP,0.9,0.028702661244886418,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0005548495942232323,0.7682648159865161,0.1655722754217834,-7.125142734932623,0.0,0.0,0.0,-12.82655373858496,35.0627858616846,3.4276490695034223,92.87485726506738,35.0627858616846,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,SEP,0.95,0.028384357110857024,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0005548495942232323,0.7682648159865161,0.1655722754217834,-8.155097789017637,0.0,0.0,0.0,-12.82655373858496,35.0627858616846,3.4276490695034223,91.84490221098235,35.0627858616846,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,SEP,1.0,0.02764594652558435,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0005548495942232323,0.7682648159865161,0.1655722754217834,-10.544415529456506,0.0,0.0,0.0,-12.82655373858496,35.0627858616846,3.4276490695034223,89.4555844705435,35.0627858616846,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,ETD,0.0,0.03090466256434531,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0006364892269594961,0.5688205015801188,0.1600851193190312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,ETD,0.05,0.03090466256434531,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0006423863550116694,0.570954174185887,0.16564067487458797,0.0,0.0,0.0,0.0,0.9265086984023004,0.3751047298473146,3.470375996962718,100.0,3.470375996962718,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,ETD,0.1,0.030884977392433902,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0006423863550116694,0.570954174185887,0.16564067487458797,-0.06369644667830136,0.0,0.0,0.0,0.9265086984023004,0.3751047298473146,3.470375996962718,99.93630355332171,3.470375996962718,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,ETD,0.15,0.030884977392433902,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0006423863550116694,0.570954174185887,0.16564067487458797,-0.06369644667830136,0.0,0.0,0.0,0.9265086984023004,0.3751047298473146,3.470375996962718,99.93630355332171,3.470375996962718,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,ETD,0.2,0.0308086249737343,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0006423863550116694,0.570954174185887,0.16564067487458797,-0.3107543737487907,0.0,0.0,0.0,0.9265086984023004,0.3751047298473146,3.470375996962718,99.6892456262512,3.470375996962718,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,ETD,0.25,0.03073525040681486,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0006423863550116694,0.570954174185887,0.16564067487458797,-0.5481766939785275,0.0,0.0,0.0,0.9265086984023004,0.3751047298473146,3.470375996962718,99.45182330602147,3.470375996962718,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,ETD,0.3,0.03069737726014016,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0006423863550116694,0.570954174185887,0.16564067487458797,-0.6707250201278483,0.0,0.0,0.0,0.9265086984023004,0.3751047298473146,3.470375996962718,99.32927497987215,3.470375996962718,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,ETD,0.35,0.03064935550543638,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0006423863550116694,0.570954174185887,0.16564067487458797,-0.8261117828980187,0.0,0.0,0.0,0.9265086984023004,0.3751047298473146,3.470375996962718,99.17388821710198,3.470375996962718,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,ETD,0.4,0.03060401808094562,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0006423863550116694,0.570954174185887,0.16564067487458797,-0.9728127034997767,0.0,0.0,0.0,0.9265086984023004,0.3751047298473146,3.470375996962718,99.02718729650022,3.470375996962718,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,ETD,0.45,0.03055083395549164,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0006423863550116694,0.570954174185887,0.16564067487458797,-1.1449036471987926,0.0,0.0,0.0,0.9265086984023004,0.3751047298473146,3.470375996962718,98.85509635280121,3.470375996962718,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,ETD,0.5,0.03055083395549164,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0006423863550116694,0.570954174185887,0.16564067487458797,-1.1449036471987926,0.0,0.0,0.0,0.9265086984023004,0.3751047298473146,3.470375996962718,98.85509635280121,3.470375996962718,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,ETD,0.55,0.03055083395549164,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0006423863550116694,0.570954174185887,0.16564067487458797,-1.1449036471987926,0.0,0.0,0.0,0.9265086984023004,0.3751047298473146,3.470375996962718,98.85509635280121,3.470375996962718,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,ETD,0.6,0.03055083395549164,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0006423863550116694,0.570954174185887,0.16564067487458797,-1.1449036471987926,0.0,0.0,0.0,0.9265086984023004,0.3751047298473146,3.470375996962718,98.85509635280121,3.470375996962718,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,ETD,0.65,0.03055083395549164,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0006423863550116694,0.570954174185887,0.16564067487458797,-1.1449036471987926,0.0,0.0,0.0,0.9265086984023004,0.3751047298473146,3.470375996962718,98.85509635280121,3.470375996962718,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,ETD,0.7,0.03055083395549164,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0006423863550116694,0.570954174185887,0.16564067487458797,-1.1449036471987926,0.0,0.0,0.0,0.9265086984023004,0.3751047298473146,3.470375996962718,98.85509635280121,3.470375996962718,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,ETD,0.75,0.03055083395549164,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0006423863550116694,0.570954174185887,0.16564067487458797,-1.1449036471987926,0.0,0.0,0.0,0.9265086984023004,0.3751047298473146,3.470375996962718,98.85509635280121,3.470375996962718,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,ETD,0.8,0.03055083395549164,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0006423863550116694,0.570954174185887,0.16564067487458797,-1.1449036471987926,0.0,0.0,0.0,0.9265086984023004,0.3751047298473146,3.470375996962718,98.85509635280121,3.470375996962718,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,ETD,0.85,0.03055083395549164,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0006423863550116694,0.570954174185887,0.16564067487458797,-1.1449036471987926,0.0,0.0,0.0,0.9265086984023004,0.3751047298473146,3.470375996962718,98.85509635280121,3.470375996962718,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,ETD,0.9,0.03055083395549164,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0006423863550116694,0.570954174185887,0.16564067487458797,-1.1449036471987926,0.0,0.0,0.0,0.9265086984023004,0.3751047298473146,3.470375996962718,98.85509635280121,3.470375996962718,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,ETD,0.95,0.03055083395549164,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0006423863550116694,0.570954174185887,0.16564067487458797,-1.1449036471987926,0.0,0.0,0.0,0.9265086984023004,0.3751047298473146,3.470375996962718,98.85509635280121,3.470375996962718,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,PGPR,main,ETD,1.0,0.03055083395549164,0.18638850889192887,0.02535567715458325,0.01773135800447569,0.0006423863550116694,0.570954174185887,0.16564067487458797,-1.1449036471987926,0.0,0.0,0.0,0.9265086984023004,0.3751047298473146,3.470375996962718,98.85509635280121,3.470375996962718,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,UCPR,auxiliary,LIR,0.0,0.037376792696135475,0.21641586867305063,0.03112859097127305,0.02315481692625321,0.000578547124921134,0.5169831079152846,0.12117343061253281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,UCPR,auxiliary,LIR,0.05,0.037376792696135475,0.21641586867305063,0.03112859097127305,0.02315481692625321,0.0013003527309019098,0.5169744485209481,0.12118103055173331,0.0,0.0,0.0,0.0,124.7617652717867,-0.001674985933562322,0.006271951831415859,100.0,124.7617652717867,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,UCPR,auxiliary,LIR,0.1,0.03737723512077608,0.21641586867305063,0.03112859097127305,0.02315481692625321,0.0013003527309019098,0.5169744485209481,0.12118103055173331,0.0011836880820688435,0.0,0.0,0.0,124.7617652717867,-0.001674985933562322,0.006271951831415859,100.00118368808207,124.7617652717867,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,UCPR,auxiliary,LIR,0.15,0.03737647061767986,0.21641586867305063,0.03112859097127305,0.02315481692625321,0.0013003527309019098,0.5169744485209481,0.12118103055173331,-0.0008617070443482723,0.0,0.0,0.0,124.7617652717867,-0.001674985933562322,0.006271951831415859,99.99913829295565,124.7617652717867,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,UCPR,auxiliary,LIR,0.2,0.03737536846344091,0.21641586867305063,0.03112859097127305,0.02315481692625321,0.0013003527309019098,0.5169744485209481,0.12118103055173331,-0.0038104732691848437,0.0,0.0,0.0,124.7617652717867,-0.001674985933562322,0.006271951831415859,99.99618952673082,124.7617652717867,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,UCPR,auxiliary,LIR,0.25,0.03737558142330789,0.21641586867305063,0.03112859097127305,0.02315481692625321,0.0013003527309019098,0.5169744485209481,0.12118103055173331,-0.0032407083117998794,0.0,0.0,0.0,124.7617652717867,-0.001674985933562322,0.006271951831415859,99.99675929168819,124.7617652717867,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,UCPR,auxiliary,LIR,0.3,0.03738227785542996,0.21641586867305063,0.03112859097127305,0.02315481692625321,0.0013003527309019098,0.5169744485209481,0.12118103055173331,0.014675307587464485,0.0,0.0,0.0,124.7617652717867,-0.001674985933562322,0.006271951831415859,100.01467530758748,124.7617652717867,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,UCPR,auxiliary,LIR,0.35,0.037380304702856824,0.21641586867305063,0.03112859097127305,0.02315481692625321,0.0013003527309019098,0.5169744485209481,0.12118103055173331,0.0093962228110411,0.0,0.0,0.0,124.7617652717867,-0.001674985933562322,0.006271951831415859,100.00939622281105,124.7617652717867,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,UCPR,auxiliary,LIR,0.4,0.03738089308842864,0.21641586867305063,0.03112859097127305,0.02315481692625321,0.0013003527309019098,0.5169744485209481,0.12118103055173331,0.010970423081772672,0.0,0.0,0.0,124.7617652717867,-0.001674985933562322,0.006271951831415859,100.01097042308177,124.7617652717867,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,UCPR,auxiliary,LIR,0.45,0.03738421595683159,0.21641586867305063,0.03112859097127305,0.02315481692625321,0.0013003527309019098,0.5169744485209481,0.12118103055173331,0.01986061446327482,0.0,0.0,0.0,124.7617652717867,-0.001674985933562322,0.006271951831415859,100.01986061446328,124.7617652717867,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,UCPR,auxiliary,LIR,0.5,0.0373790437919634,0.21641586867305063,0.03112859097127305,0.02315481692625321,0.0013003527309019098,0.5169744485209481,0.12118103055173331,0.006022709990727641,0.0,0.0,0.0,124.7617652717867,-0.001674985933562322,0.006271951831415859,100.00602270999073,124.7617652717867,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,UCPR,auxiliary,LIR,0.55,0.03737734045642938,0.21641586867305063,0.03112859097127305,0.02315481692625321,0.0013003527309019098,0.5169744485209481,0.12118103055173331,0.0014655090883824676,0.0,0.0,0.0,124.7617652717867,-0.001674985933562322,0.006271951831415859,100.00146550908838,124.7617652717867,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,UCPR,auxiliary,LIR,0.6,0.037365514586253194,0.21641586867305063,0.03112859097127305,0.02315481692625321,0.0013003527309019098,0.5169744485209481,0.12118103055173331,-0.03017409753150496,0.0,0.0,0.0,124.7617652717867,-0.001674985933562322,0.006271951831415859,99.96982590246849,124.7617652717867,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,UCPR,auxiliary,LIR,0.65,0.037365170239681424,0.21641586867305063,0.03112859097127305,0.02315481692625321,0.0013003527309019098,0.5169744485209481,0.12118103055173331,-0.031095381962114303,0.0,0.0,0.0,124.7617652717867,-0.001674985933562322,0.006271951831415859,99.9689046180379,124.7617652717867,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,UCPR,auxiliary,LIR,0.7,0.03736412663374575,0.21641586867305063,0.03112859097127305,0.02315481692625321,0.0013003527309019098,0.5169744485209481,0.12118103055173331,-0.033887504721710315,0.0,0.0,0.0,124.7617652717867,-0.001674985933562322,0.006271951831415859,99.9661124952783,124.7617652717867,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,UCPR,auxiliary,LIR,0.75,0.03735903193649803,0.21641586867305063,0.03112859097127305,0.02315481692625321,0.0013003527309019098,0.5169744485209481,0.12118103055173331,-0.04751814791020897,0.0,0.0,0.0,124.7617652717867,-0.001674985933562322,0.006271951831415859,99.95248185208979,124.7617652717867,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,UCPR,auxiliary,LIR,0.8,0.0373594464556082,0.21641586867305063,0.03112859097127305,0.02315481692625321,0.0013003527309019098,0.5169744485209481,0.12118103055173331,-0.04640911987364454,0.0,0.0,0.0,124.7617652717867,-0.001674985933562322,0.006271951831415859,99.95359088012636,124.7617652717867,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,UCPR,auxiliary,LIR,0.85,0.0373594464556082,0.21641586867305063,0.03112859097127305,0.02315481692625321,0.0013003527309019098,0.5169744485209481,0.12118103055173331,-0.04640911987364454,0.0,0.0,0.0,124.7617652717867,-0.001674985933562322,0.006271951831415859,99.95359088012636,124.7617652717867,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,UCPR,auxiliary,LIR,0.9,0.03735917746106904,0.21641586867305063,0.03112859097127305,0.02315481692625321,0.0013003527309019098,0.5169744485209481,0.12118103055173331,-0.047128803184491655,0.0,0.0,0.0,124.7617652717867,-0.001674985933562322,0.006271951831415859,99.95287119681551,124.7617652717867,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,UCPR,auxiliary,LIR,0.95,0.037361078755356485,0.21641586867305063,0.03112859097127305,0.02315481692625321,0.0013003527309019098,0.5169744485209481,0.12118103055173331,-0.042041972158340615,0.0,0.0,0.0,124.7617652717867,-0.001674985933562322,0.006271951831415859,99.95795802784167,124.7617652717867,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,UCPR,auxiliary,LIR,1.0,0.037361078755356485,0.21641586867305063,0.03112859097127305,0.02315481692625321,0.0013003527309019098,0.5169744485209481,0.12118103055173331,-0.042041972158340615,0.0,0.0,0.0,124.7617652717867,-0.001674985933562322,0.006271951831415859,99.95795802784167,124.7617652717867,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,UCPR,auxiliary,SEP,0.0,0.037376792696135475,0.21641586867305063,0.03112859097127305,0.02315481692625321,0.000578547124921134,0.5169831079152846,0.12117343061253281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,UCPR,auxiliary,SEP,0.05,0.037376792696135475,0.21641586867305063,0.03112859097127305,0.02315481692625321,0.0005253239870752516,0.7294758812723645,0.14298525611792834,0.0,0.0,0.0,0.0,-9.199447297078462,41.10245965558706,18.00050175614947,100.0,41.10245965558706,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
LastFM,UCPR,auxiliary,SEP,0.1,0.03738380488021949,0.21641586867305063,0.03112859097127305,0.02315481692625321,0.0005253239870752516,0.7294758812723645,0.14298525611792834,0.01876079668210168,0.0,0.0,0.0,-9.199447297078462,41.10245965558706,18.00050175614947,100.0187607966821,41.10245965558706,strict baseline-preserving canonical alpha sweep over the frozen original top-k item set,strict canonical NDCG@10; alpha=0 is verified to exactly preserve the original top-k ranking
